Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsPlants,lower 95%Annual cropsPlants,upper 95%Annual cropsPlants,MedianPermanent cropsPlants,lower 95%Permanent cropsPlants,upper 95%Permanent cropsPlants,MedianPasturePlants,lower 95%PasturePlants,upper 95%PasturePlants,MedianUrbanPlants,lower 95%UrbanPlants,upper 95%UrbanPlants,MedianExtensive forestryPlants,lower 95%Extensive forestryPlants,upper 95%Extensive forestryPlants,MedianIntensive forestryPlants,lower 95%Intensive forestryPlants,upper 95%Intensive forestryPlants,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Spain,4.62E-10,-5.06E-10,1.70E-09,2.37E-10,-7.61E-10,1.81805E-09,3.19565E-10,-7.25701E-10,1.74584E-09,6.73782E-10,-1.07618E-09,2.55046E-09,2.03734E-10,-6.58469E-10,1.27622E-09,1.39244E-10,-7.66371E-10,1.50901E-09,1.66244E-09,-1.15196E-09,5.44154E-09,2.10023E-09,-1.50685E-09,6.32155E-09,9.70756E-10,-2.77059E-09,6.04555E-09,3.33419E-09,-1.11276E-09,8.53527E-09,3.93036E-10,-4.84992E-10,2.77724E-09,1.4953E-09,-1.36143E-09,5.59965E-09,2.901E-08,-1.62124E-08,8.78145E-08,1.76986E-08,-1.98939E-08,8.18867E-08,1.04428E-08,-2.20566E-08,5.9123E-08,2.15491E-08,-2.16155E-08,7.94007E-08,4.60403E-09,-1.95171E-08,4.87543E-08,7.50549E-09,-1.57812E-08,5.13964E-08,1.37524E-10,-7.84884E-11,4.52302E-10,1.30973E-10,-7.97013E-11,4.63607E-10,8.4752E-11,-1.15894E-10,4.00873E-10,1.71372E-10,-3.8432E-11,5.41719E-10,3.09627E-11,-9.17994E-11,3.02244E-10,9.74169E-11,-6.10118E-11,4.49369E-10,2.84263E-10,-1.67317E-10,8.55817E-10,2.67933E-10,-1.49137E-10,9.11567E-10,1.43706E-10,-1.18644E-10,6.90361E-10,3.45335E-10,-2.79057E-11,1.03329E-09,6.35604E-11,-1.74928E-10,5.28826E-10,1.34997E-10,-1.74228E-10,6.93314E-10
Serbia,3.49E-10,-3.31E-10,9.14E-10,1.70E-10,-1.25E-09,1.59541E-09,2.28923E-10,-1.16015E-09,1.67985E-09,5.24791E-10,-1.43759E-09,2.99431E-09,1.60565E-10,-6.95077E-10,1.29356E-09,1.06026E-10,-8.12092E-10,1.39116E-09,1.10887E-09,-9.1335E-10,2.43821E-09,1.44736E-09,-1.0396E-09,5.83476E-09,5.76495E-10,-3.84381E-09,3.43375E-09,2.11058E-09,-1.46582E-09,8.00327E-09,2.83047E-10,-5.21409E-10,1.66948E-09,1.02986E-09,-8.033E-10,4.42998E-09,1.68779E-08,-5.27805E-09,4.28684E-08,1.21908E-08,-2.56909E-08,5.84398E-08,8.28215E-09,-3.40057E-08,6.231E-08,1.4878E-08,-2.75245E-08,6.11473E-08,3.30413E-09,-2.01622E-08,3.96684E-08,2.08264E-09,-1.42347E-08,2.80551E-08,8.59957E-11,-3.99794E-11,2.17246E-10,7.99119E-11,-1.23524E-10,3.02659E-10,4.67152E-11,-1.37962E-10,2.37635E-10,1.04862E-10,-1.62588E-10,3.40708E-10,1.84343E-11,-7.63342E-11,1.7127E-10,6.01755E-11,-9.28045E-11,2.80917E-10,1.36308E-10,-6.04545E-11,3.38036E-10,1.26007E-10,-1.84961E-10,4.94088E-10,6.61727E-11,-1.24256E-10,3.92915E-10,1.68616E-10,-2.59113E-10,5.72631E-10,2.96277E-11,-1.10338E-10,2.66311E-10,6.5968E-11,-1.21307E-10,3.5291E-10
Saint Lucia,1.83E-08,-5.99E-09,6.32E-08,8.78E-09,-2.43E-08,5.96967E-08,1.21128E-08,-1.94737E-08,6.33491E-08,2.49447E-08,-5.1858E-10,7.16535E-08,7.58873E-09,-1.62658E-08,4.79609E-08,6.34544E-09,-2.1955E-08,5.4217E-08,1.40275E-07,-5.14035E-08,4.55084E-07,1.64851E-07,-5.59498E-08,5.20032E-07,7.87053E-08,-2.69534E-07,4.63517E-07,2.61218E-07,-2.62174E-08,6.27611E-07,3.00783E-08,-2.90156E-08,2.49533E-07,1.25329E-07,-7.63129E-08,4.71889E-07,5.4651E-07,1.69175E-08,1.48167E-06,4.05687E-07,-1.59149E-07,1.31012E-06,3.79645E-07,-1.87016E-08,1.27944E-06,5.04817E-07,-5.39487E-08,1.33749E-06,1.09295E-07,-2.14092E-07,7.91633E-07,3.77739E-07,-1.31079E-07,1.19905E-06,3.86647E-09,-1.73957E-09,1.43995E-08,3.57111E-09,-1.71922E-09,1.30295E-08,2.29503E-09,-3.3615E-09,1.12928E-08,4.65717E-09,4.96045E-10,1.52223E-08,8.44028E-10,-1.88423E-09,9.99125E-09,2.78684E-09,-1.1036E-09,1.27742E-08,3.47313E-08,-1.476E-08,1.11236E-07,3.14418E-08,-1.38632E-08,1.02316E-07,1.69978E-08,-1.15464E-08,8.1359E-08,4.02878E-08,7.86997E-09,1.10611E-07,7.65036E-09,-1.49949E-08,7.37613E-08,1.64221E-08,-1.8276E-08,7.96311E-08
Sudan,8.54E-11,-1.88E-10,3.73E-10,2.61E-11,-2.07E-10,3.42801E-10,6.39721E-11,-8.67876E-11,2.06796E-10,1.1527E-10,-3.46999E-10,5.19777E-10,2.88326E-11,-1.36325E-10,2.01398E-10,2.07644E-11,-1.49571E-10,2.46349E-10,2.53398E-10,-7.95869E-10,1.2171E-09,2.9579E-10,-9.95898E-10,1.36047E-09,2.00831E-10,-3.79611E-10,6.77262E-10,5.12135E-10,-1.49215E-09,2.11182E-09,4.87717E-11,-1.45475E-10,4.01139E-10,1.9381E-10,-6.52925E-10,1.08187E-09,1.27963E-09,-2.30024E-09,5.22742E-09,8.63787E-10,-2.52827E-09,5.31029E-09,7.94671E-10,-9.1119E-10,2.41442E-09,1.13232E-09,-3.24635E-09,5.92606E-09,1.99743E-10,-1.08368E-09,1.8717E-09,3.38078E-10,-1.25703E-09,2.38927E-09,1.2778E-11,-2.60132E-11,4.22839E-11,1.05046E-11,-2.60878E-11,5.11179E-11,8.25916E-12,-1.3643E-11,2.5168E-11,1.4631E-11,-4.17157E-11,6.6677E-11,2.43497E-12,-1.36284E-11,1.92625E-11,7.96628E-12,-1.8447E-11,3.80074E-11,5.37205E-11,-9.64378E-11,2.05218E-10,4.40467E-11,-1.11118E-10,2.16542E-10,2.82123E-11,-2.41007E-11,7.83488E-11,6.12636E-11,-1.67533E-10,3.19755E-10,1.03649E-11,-4.62232E-11,7.24074E-11,2.18736E-11,-5.83764E-11,1.30032E-10
Svalbard and Jan Mayen Islands,0,0,0.00E+00,0,0,0,1.15209E-11,8.42461E-12,1.73405E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26429E-10,8.46345E-11,1.9291E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68813E-10,3.93698E-10,8.77508E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,6.25E-11,-2.81E-10,3.75E-10,2.51E-11,-2.70E-10,3.92357E-10,4.17597E-11,-2.76406E-10,3.38524E-10,8.80832E-11,-3.65049E-10,7.04691E-10,3.41242E-11,-1.49227E-10,1.68513E-10,2.02053E-11,-1.88474E-10,3.02236E-10,2.52904E-10,-5.67164E-10,1.27246E-09,3.12137E-10,-7.21061E-10,1.82945E-09,1.45574E-10,-1.11829E-09,1.13457E-09,4.64389E-10,-1.11299E-09,2.70192E-09,6.6132E-11,-1.43587E-10,3.17399E-10,2.2748E-10,-5.80593E-10,1.29742E-09,1.55892E-09,-5.81685E-09,8.83373E-09,1.39444E-09,-9.61322E-09,1.26035E-08,1.07887E-09,-7.05244E-09,1.01367E-08,1.77208E-09,-1.06715E-08,1.47651E-08,4.59532E-10,-2.86846E-09,4.26317E-09,4.49113E-10,-5.04109E-09,6.24736E-09,1.26077E-11,-2.77157E-11,5.16264E-11,1.1207E-11,-3.64341E-11,6.40554E-11,7.2063E-12,-3.15961E-11,4.87143E-11,1.49418E-11,-4.22994E-11,8.09382E-11,3.09497E-12,-1.70383E-11,2.24045E-11,8.86637E-12,-2.60545E-11,5.59764E-11,5.59566E-12,-1.36964E-11,2.58502E-11,4.85003E-12,-1.947E-11,3.40653E-11,2.72212E-12,-1.03505E-11,1.78487E-11,6.59656E-12,-2.49525E-11,4.12522E-11,1.4379E-12,-6.13905E-12,1.05504E-11,2.61886E-12,-1.33174E-11,2.05254E-11
South Georgia and the South Sandwich Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,5.43E-10,-6.40E-10,2.52E-09,2.00E-10,-7.65E-10,2.70617E-09,3.67302E-10,-2.665E-10,2.36183E-09,7.54959E-10,-9.03933E-10,2.93173E-09,1.63944E-10,-7.81956E-10,1.64786E-09,1.20167E-10,-8.51206E-10,1.85374E-09,1.40887E-09,-2.06136E-09,8.10277E-09,1.70101E-09,-2.50306E-09,8.58621E-09,9.08344E-10,-1.13756E-09,7.96872E-09,2.87694E-09,-3.75947E-09,9.9521E-09,2.85293E-10,-7.74401E-10,2.80581E-09,1.11004E-09,-2.35844E-09,6.85603E-09,1.56665E-08,-4.56194E-09,5.23277E-08,1.01243E-08,-1.01707E-08,4.98862E-08,4.82147E-09,-3.60467E-09,3.37684E-08,1.21519E-08,-1.03072E-08,5.1057E-08,1.9524E-09,-1.07003E-08,2.56738E-08,5.11393E-09,-1.10769E-08,3.49332E-08,2.72311E-11,-1.77485E-11,1.47981E-10,2.51217E-11,-2.13678E-11,1.36483E-10,1.6958E-11,-1.33784E-11,1.35027E-10,3.56684E-11,-2.86082E-11,1.42243E-10,4.68374E-12,-2.57433E-11,7.78132E-11,1.91937E-11,-2.21094E-11,1.25664E-10,3.36428E-10,-1.85545E-10,1.57111E-09,3.07292E-10,-2.93476E-10,1.43919E-09,1.67284E-10,-8.76021E-11,1.20177E-09,4.05752E-10,-3.41548E-10,1.55826E-09,6.37563E-11,-2.68199E-10,7.39599E-10,1.50962E-10,-3.56269E-10,1.06277E-09
Switzerland,3.59E-10,-1.05E-09,1.72E-09,1.47E-10,-1.27E-09,1.28935E-09,2.63331E-10,-8.26054E-10,1.14382E-09,4.9566E-10,-9.46541E-10,2.40428E-09,1.7686E-10,-1.02296E-09,7.13177E-10,1.15521E-10,-7.19892E-10,1.2431E-09,9.61919E-10,-2.1786E-09,3.5013E-09,1.14903E-09,-4.69046E-09,4.1731E-09,5.52048E-10,-3.90312E-09,6.09201E-09,1.74346E-09,-6.026E-09,6.0982E-09,2.50358E-10,-4.21553E-10,1.19753E-09,7.85489E-10,-2.67796E-09,3.34539E-09,2.58679E-08,-2.86031E-08,9.59053E-08,1.90803E-08,-3.98005E-08,1.05777E-07,1.33364E-08,-4.64733E-08,3.84801E-08,2.37633E-08,-3.55648E-08,1.03704E-07,4.80692E-09,-3.08897E-08,3.08986E-08,1.05582E-08,-2.03877E-08,6.23525E-08,1.13182E-10,-8.22153E-11,3.21113E-10,9.91649E-11,-1.02089E-10,3.72368E-10,6.70484E-11,-1.74997E-10,2.17542E-10,1.33045E-10,-4.32194E-11,3.90783E-10,2.48739E-11,-8.60316E-11,1.50223E-10,7.76182E-11,-5.37178E-11,3.24479E-10,8.98257E-11,-6.43516E-11,2.26307E-10,7.88584E-11,-5.92255E-11,3.03411E-10,4.33961E-11,-6.98706E-11,1.38866E-10,1.04975E-10,-1.83054E-11,3.09762E-10,1.92835E-11,-7.9768E-11,1.09958E-10,4.49746E-11,-5.06229E-11,1.86675E-10
United Arab Emirates,4.86E-11,-2.36E-10,3.62E-10,1.54E-11,-2.22E-10,2.83449E-10,4.64421E-11,-4.49445E-11,8.34571E-11,6.98428E-11,-3.40567E-10,4.8263E-10,3.84586E-12,-5.88005E-11,8.19202E-11,2.93078E-12,-6.73124E-11,8.83205E-11,2.14275E-10,-1.32058E-09,2.31294E-09,2.86077E-10,-1.35398E-09,2.87052E-09,2.38135E-10,-6.41387E-10,5.81839E-10,4.99287E-10,-2.51967E-09,4.68096E-09,5.83592E-12,-4.00363E-11,1.16322E-10,2.36892E-11,-1.84239E-10,3.82242E-10,5.36415E-10,-3.40054E-09,5.17407E-09,3.99374E-10,-2.75177E-09,4.78295E-09,4.31158E-10,-6.11295E-10,9.12122E-10,5.66406E-10,-3.55551E-09,5.26329E-09,1.52991E-11,-4.89518E-10,6.46275E-10,6.12147E-11,-8.17085E-10,1.1516E-09,2.43051E-12,-9.97383E-12,2.10891E-11,2.21012E-12,-9.80219E-12,1.55899E-11,2.02641E-12,-2.76174E-12,3.96363E-12,3.16822E-12,-1.20943E-11,1.94089E-11,4.36604E-14,-8.33354E-13,1.151E-12,2.08934E-13,-1.847E-12,2.69658E-12,8.94791E-11,-2.95105E-10,5.6679E-10,8.04249E-11,-2.53042E-10,5.41153E-10,5.18047E-11,-7.69399E-11,1.00323E-10,1.1433E-10,-3.06986E-10,7.25507E-10,3.63991E-12,-4.22379E-11,8.50864E-11,8.36343E-12,-8.86138E-11,1.05945E-10
Trinidad and Tobago,7.67E-09,-1.84E-09,2.37E-08,3.35E-09,-9.05E-09,2.5261E-08,4.40991E-09,-9.9222E-09,2.27876E-08,9.81579E-09,2.37348E-10,2.72458E-08,3.21719E-09,-6.29317E-09,2.00449E-08,4.14093E-09,-6.18049E-09,2.28765E-08,5.92461E-08,-6.59817E-09,1.49931E-07,6.21894E-08,-1.27156E-08,1.56564E-07,2.61133E-08,-8.98013E-08,1.51545E-07,9.53199E-08,3.25843E-08,1.85462E-07,1.03764E-08,-8.80026E-09,7.73837E-08,5.10671E-08,-2.30628E-08,1.45876E-07,4.51091E-07,4.89451E-08,1.15464E-06,3.49666E-07,-1.18864E-07,1.12795E-06,3.35584E-07,4.35835E-08,9.87464E-07,4.16052E-07,-3.47123E-08,9.98126E-07,9.05281E-08,-1.71668E-07,7.60332E-07,3.4843E-07,-9.8077E-08,9.63386E-07,6.3631E-10,-2.98545E-10,2.24431E-09,5.82834E-10,-2.7421E-10,2.07523E-09,3.6476E-10,-6.07791E-10,1.76266E-09,7.47522E-10,9.80018E-11,2.4054E-09,1.36629E-10,-2.99267E-10,1.60027E-09,4.53739E-10,-1.68341E-10,1.99959E-09,4.72013E-09,-2.09796E-09,1.53041E-08,4.31852E-09,-1.89852E-09,1.42718E-08,2.28838E-09,-1.70526E-09,1.11029E-08,5.4668E-09,1.03208E-09,1.51038E-08,1.03282E-09,-2.17257E-09,1.04038E-08,2.25484E-09,-2.36322E-09,1.10588E-08
Thailand,1.86E-09,-1.21E-09,5.74E-09,8.76E-10,-3.28E-09,6.0443E-09,1.14634E-09,-3.1727E-09,5.90671E-09,2.40678E-09,-2.64049E-09,9.76751E-09,7.93192E-10,-2.59796E-09,3.66345E-09,1.00968E-09,-2.48858E-09,5.87354E-09,4.86857E-09,-2.5389E-09,1.21789E-08,5.13909E-09,-3.50707E-09,1.59297E-08,2.16563E-09,-1.22321E-08,1.34272E-08,7.54263E-09,-1.84487E-09,2.27831E-08,8.67336E-10,-1.39473E-09,4.52522E-09,4.07126E-09,-3.24612E-09,1.41599E-08,3.19888E-08,1.52038E-09,7.24589E-08,2.53946E-08,-1.37025E-08,8.10835E-08,2.29539E-08,-4.68495E-09,7.00816E-08,3.03773E-08,-1.49553E-08,8.65277E-08,6.20522E-09,-1.95859E-08,3.60753E-08,2.32111E-08,-9.01538E-09,6.89852E-08,3.34757E-10,-3.60667E-10,9.05491E-10,3.12679E-10,-3.50895E-10,1.24555E-09,1.94941E-10,-4.76284E-10,9.79943E-10,3.95655E-10,-3.93536E-10,1.66339E-09,7.45584E-11,-3.09171E-10,4.90003E-10,2.34865E-10,-2.45224E-10,1.25581E-09,9.24635E-10,-9.80618E-10,2.3339E-09,8.56278E-10,-1.15982E-09,3.59347E-09,4.56426E-10,-6.97568E-10,2.30883E-09,1.08313E-09,-1.47336E-09,4.56632E-09,2.02267E-10,-8.62157E-10,1.35656E-09,4.3881E-10,-8.66675E-10,2.33257E-09
Tajikistan,3.89E-10,-1.17E-09,1.64E-09,1.06E-10,-1.12E-09,1.65571E-09,3.00965E-10,-1.24585E-10,9.14163E-10,5.21689E-10,-1.54814E-09,2.30803E-09,1.00625E-10,-7.05912E-10,1.1833E-09,6.90234E-11,-8.04174E-10,1.19937E-09,8.09846E-10,-3.42316E-09,4.49163E-09,9.57955E-10,-3.61198E-09,4.7216E-09,6.88345E-10,-5.11753E-10,2.60269E-09,1.70807E-09,-5.84717E-09,7.208E-09,1.34835E-10,-9.71235E-10,1.52764E-09,5.62195E-10,-2.65423E-09,3.97591E-09,1.26251E-08,-2.3664E-08,4.47609E-08,9.10177E-09,-2.72632E-08,4.76613E-08,4.33521E-09,-4.53932E-09,1.63415E-08,1.14844E-08,-3.08711E-08,5.39959E-08,1.69098E-09,-1.50066E-08,2.3099E-08,5.56013E-09,-2.14807E-08,3.52936E-08,1.98259E-11,-4.691E-11,8.93878E-11,1.59624E-11,-6.4521E-11,8.35247E-11,1.29701E-11,-7.14983E-12,4.49467E-11,2.31475E-11,-8.09172E-11,9.90863E-11,2.40548E-12,-2.62262E-11,3.76213E-11,1.09306E-11,-4.69156E-11,7.19641E-11,1.8017E-10,-2.74614E-10,6.59593E-10,1.50411E-10,-2.68741E-10,6.60174E-10,8.8041E-11,-3.73942E-11,3.21515E-10,2.04542E-10,-3.77351E-10,8.81164E-10,2.79695E-11,-1.49558E-10,2.95231E-10,6.61985E-11,-2.49681E-10,4.52572E-10
Turks and Caicos Islands,1.33E-09,-3.54E-09,7.32E-09,6.83E-10,-4.74E-09,5.06671E-09,9.35511E-10,-3.28801E-09,5.19733E-09,1.82306E-09,-5.27423E-09,1.04182E-08,6.73354E-10,-2.73469E-09,3.16369E-09,3.65168E-10,-3.62464E-09,5.0781E-09,1.25048E-08,-5.42626E-08,1.01706E-07,1.58001E-08,-6.99454E-08,1.18053E-07,1.05791E-08,-5.02332E-08,5.24359E-08,2.56512E-08,-9.86228E-08,1.70465E-07,3.57042E-09,-1.30636E-08,2.36557E-08,1.09063E-08,-6.02239E-08,8.26085E-08,4.46448E-08,-4.41152E-07,4.30072E-07,3.20641E-08,-3.98973E-07,3.70994E-07,3.30435E-08,-1.24497E-07,1.98221E-07,4.51793E-08,-4.80449E-07,4.65326E-07,1.41616E-08,-1.10965E-07,1.11465E-07,1.78126E-08,-2.4911E-07,2.21456E-07,1.4766E-09,-1.80284E-09,3.76886E-09,1.34269E-09,-1.68119E-09,3.59556E-09,8.48697E-10,-1.95613E-09,2.83412E-09,1.73574E-09,-5.89984E-10,5.87487E-09,3.34918E-10,-1.11824E-09,1.6905E-09,1.0191E-09,-7.84944E-10,4.71553E-09,1.03032E-08,-1.70406E-08,3.812E-08,9.33259E-09,-1.89408E-08,3.94771E-08,5.52533E-09,-8.04361E-09,2.19981E-08,1.23394E-08,-1.57822E-08,5.1438E-08,2.58473E-09,-9.55822E-09,1.22935E-08,4.76865E-09,-1.44269E-08,3.01434E-08
Tonga,5.78E-09,-1.80E-09,4.47E-08,2.22E-09,-5.76E-09,4.31787E-08,3.69892E-09,-4.04598E-09,4.45818E-08,6.96831E-09,-1.95908E-09,4.79129E-08,1.98625E-09,-6.0802E-09,2.5349E-08,3.17024E-09,-6.35151E-09,3.34452E-08,8.48383E-08,-3.78968E-08,6.7428E-07,8.631E-08,-4.47949E-08,6.42556E-07,4.20381E-08,-9.50698E-08,9.05415E-07,1.42073E-07,-6.37317E-08,8.83737E-07,1.34326E-08,-2.61345E-08,2.10676E-07,7.25056E-08,-7.39307E-08,5.67084E-07,2.37582E-06,2.71056E-07,1.28544E-05,1.86215E-06,-5.12841E-07,1.18402E-05,1.7586E-06,1.88147E-07,1.22552E-05,2.27224E-06,-9.95604E-08,1.25772E-05,4.6147E-07,-1.2286E-06,4.92511E-06,1.79577E-06,-3.55882E-07,9.761E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94493E-08,-2.24231E-08,2.91145E-07,4.45861E-08,-1.93932E-08,2.73767E-07,2.48649E-08,-1.2319E-08,2.46366E-07,5.628E-08,1.00643E-08,2.87629E-07,9.91894E-09,-3.23459E-08,1.34305E-07,2.25057E-08,-3.41944E-08,1.70211E-07
Tunisia,1.30E-10,-3.29E-10,6.43E-10,5.21E-11,-3.60E-10,6.62338E-10,9.82171E-11,-1.45791E-10,4.35301E-10,1.80469E-10,-5.31609E-10,8.81224E-10,3.8397E-11,-1.54308E-10,3.46939E-10,2.78452E-11,-1.62818E-10,3.85118E-10,4.43629E-10,-1.05655E-09,2.12241E-09,5.45538E-10,-1.64781E-09,2.54922E-09,3.34183E-10,-7.67864E-10,1.97786E-09,9.08497E-10,-2.22714E-09,3.5092E-09,8.72154E-11,-2.67041E-10,7.4825E-10,3.40092E-10,-9.12373E-10,1.76845E-09,4.81519E-09,-3.73555E-09,1.55939E-08,3.162E-09,-4.01744E-09,1.42004E-08,2.01764E-09,-2.02317E-09,8.40378E-09,3.89866E-09,-3.42389E-09,1.63679E-08,6.4016E-10,-2.72654E-09,7.05529E-09,1.63156E-09,-2.87621E-09,9.06399E-09,9.70689E-12,-2.15119E-11,4.86646E-11,8.87212E-12,-2.39216E-11,4.75775E-11,6.61145E-12,-8.88017E-12,2.91977E-11,1.19939E-11,-3.4403E-11,5.56433E-11,1.45017E-12,-6.23744E-12,1.91663E-11,5.45952E-12,-8.62857E-12,3.29256E-11,1.2285E-10,-2.40576E-10,5.79893E-10,1.1347E-10,-2.11957E-10,5.68546E-10,6.53698E-11,-2.93306E-11,3.15987E-10,1.50656E-10,-2.95983E-10,6.84136E-10,2.099E-11,-7.22673E-11,2.14762E-10,4.82701E-11,-9.04125E-11,2.84252E-10
TUVALU,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62289E-08,9.32214E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27849E-07,1.87495E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49526E-09,1.01204E-09,3.45638E-06,0,0,0,0,0,0,0,0,0
Taiwan,2.41E-09,-1.86E-10,6.15E-09,1.01E-09,-2.70E-09,6.5563E-09,1.37523E-09,-2.33711E-09,5.92225E-09,3.04037E-09,7.33089E-10,6.68426E-09,1.00408E-09,-1.73152E-09,4.76687E-09,1.49688E-09,-1.47457E-09,6.09773E-09,1.23697E-08,-1.21076E-10,2.72704E-08,1.22321E-08,-1.90706E-09,2.70399E-08,5.26562E-09,-1.29576E-08,2.6123E-08,1.90651E-08,8.27438E-09,3.22106E-08,1.99929E-09,-1.73205E-09,1.15534E-08,1.02606E-08,-4.12692E-09,2.58808E-08,1.40345E-07,2.02303E-08,3.14336E-07,1.05693E-07,-4.16865E-08,3.18033E-07,1.03988E-07,1.68519E-08,2.77459E-07,1.33305E-07,-1.03493E-08,2.80659E-07,2.80603E-08,-4.39278E-08,1.8853E-07,1.10551E-07,-1.78818E-08,2.81161E-07,1.21396E-09,-6.28579E-10,3.04474E-09,1.13552E-09,-5.4962E-10,3.05644E-09,7.09179E-10,-9.85617E-10,2.55629E-09,1.47795E-09,3.15792E-10,3.08133E-09,2.70668E-10,-6.06642E-10,2.04562E-09,8.73239E-10,-2.72039E-10,2.89076E-09,2.71036E-09,-1.41738E-09,6.24912E-09,2.51991E-09,-1.15599E-09,6.39393E-09,1.31504E-09,-1.02311E-09,5.17262E-09,3.23497E-09,6.59034E-10,6.48041E-09,5.85913E-10,-1.26778E-09,4.36135E-09,1.31225E-09,-1.21222E-09,5.06335E-09
Turkmenistan,3.11E-10,-4.96E-10,1.31E-09,8.72E-11,-6.62E-10,1.21359E-09,2.22809E-10,-1.60812E-10,7.14083E-10,4.06187E-10,-9.57133E-10,1.69552E-09,8.54914E-12,-5.43625E-11,7.66241E-11,6.57559E-12,-5.52804E-11,9.3038E-11,5.51021E-10,-1.33171E-09,2.67342E-09,6.29174E-10,-1.64885E-09,3.12847E-09,4.07306E-10,-4.84287E-10,1.66004E-09,1.13374E-09,-2.39107E-09,4.0826E-09,1.04862E-11,-4.15374E-11,8.95965E-11,4.15659E-11,-1.04035E-10,2.38565E-10,5.72847E-09,-1.04675E-08,1.91271E-08,3.82758E-09,-1.11972E-08,1.92167E-08,3.14166E-09,-2.58548E-09,1.23232E-08,5.11926E-09,-1.28943E-08,2.11493E-08,3.62329E-11,-3.45354E-10,5.25963E-10,1.08842E-10,-3.00641E-10,7.12318E-10,1.39186E-11,-1.76919E-11,4.69202E-11,1.09553E-11,-2.56179E-11,4.53137E-11,8.4479E-12,-6.20875E-12,2.97397E-11,1.56752E-11,-3.71373E-11,5.20544E-11,1.79931E-13,-1.1786E-12,2.3564E-12,6.99158E-13,-2.38622E-12,3.83343E-12,2.4257E-10,-2.60175E-10,8.19377E-10,2.01858E-10,-3.92135E-10,8.54976E-10,1.19259E-10,-8.83535E-11,4.16992E-10,2.76895E-10,-5.77591E-10,1.06154E-09,2.74382E-12,-1.75177E-11,2.70255E-11,6.38694E-12,-2.07335E-11,3.85737E-11
