Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsPlants,lower 95%Annual cropsPlants,upper 95%Annual cropsPlants,MedianPermanent cropsPlants,lower 95%Permanent cropsPlants,upper 95%Permanent cropsPlants,MedianPasturePlants,lower 95%PasturePlants,upper 95%PasturePlants,MedianUrbanPlants,lower 95%UrbanPlants,upper 95%UrbanPlants,MedianExtensive forestryPlants,lower 95%Extensive forestryPlants,upper 95%Extensive forestryPlants,MedianIntensive forestryPlants,lower 95%Intensive forestryPlants,upper 95%Intensive forestryPlants,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Somalia,2.68162E-08,-7.6892E-08,1.41376E-07,6.71104E-09,-7.62119E-08,1.20814E-07,1.99595E-08,-8.51808E-09,1.02275E-07,2.6756E-08,-8.27584E-08,1.2885E-07,5.79821E-09,-3.44482E-08,6.39169E-08,5.28603E-09,-4.41894E-08,7.99188E-08,5.21365E-08,-2.4034E-07,3.97579E-07,6.83703E-08,-2.70936E-07,4.23819E-07,4.3936E-08,-5.32718E-08,2.96009E-07,8.97034E-08,-3.08821E-07,5.17196E-07,6.64516E-09,-4.65389E-08,1.0592E-07,3.1103E-08,-1.82158E-07,2.76683E-07,5.36877E-07,-1.49338E-06,2.9096E-06,3.80201E-07,-1.39307E-06,2.67185E-06,3.6366E-07,3.06486E-08,1.82703E-06,3.17628E-07,-8.75721E-07,1.66292E-06,4.27578E-08,-5.19815E-07,1.07227E-06,1.68073E-07,-6.98952E-07,1.23752E-06,6.62094E-09,-1.54391E-08,3.34658E-08,5.98499E-09,-1.66385E-08,2.94574E-08,4.54581E-09,-2.00997E-09,2.22975E-08,5.97783E-09,-1.557E-08,2.67622E-08,6.40121E-10,-4.95437E-09,9.69178E-09,2.60498E-09,-8.1508E-09,2.08468E-08,2.34108E-08,-7.37826E-08,1.40166E-07,2.07353E-08,-7.06924E-08,1.29738E-07,1.22124E-08,-4.00271E-09,6.17759E-08,1.91275E-08,-6.80433E-08,1.21533E-07,3.87187E-09,-3.04666E-08,5.24105E-08,8.08691E-09,-4.83787E-08,8.18729E-08
Spain,1.33428E-07,-1.89459E-07,4.81889E-07,6.71752E-08,-2.48334E-07,5.15736E-07,9.14338E-08,-2.38818E-07,4.99715E-07,1.93586E-07,-3.85489E-07,7.77546E-07,6.07483E-08,-2.17869E-07,3.62737E-07,4.1108E-08,-2.36272E-07,4.17591E-07,4.23852E-07,-3.20813E-07,1.32309E-06,5.29502E-07,-4.87383E-07,1.63748E-06,2.41998E-07,-8.24174E-07,1.51932E-06,8.26859E-07,-4.17102E-07,2.23514E-06,1.00811E-07,-1.30661E-07,6.67839E-07,3.77951E-07,-3.87292E-07,1.42202E-06,7.01509E-06,-7.36839E-06,2.26315E-05,4.35742E-06,-6.75436E-06,2.17232E-05,2.82248E-06,-7.63616E-06,1.62826E-05,5.33807E-06,-8.84138E-06,2.19525E-05,1.25004E-06,-6.64978E-06,1.18876E-05,1.6057E-06,-4.68358E-06,1.26478E-05,3.82887E-08,-2.29494E-08,1.17407E-07,3.56741E-08,-2.44687E-08,1.2525E-07,2.2848E-08,-3.75158E-08,1.05557E-07,4.66997E-08,-1.29822E-08,1.50643E-07,8.52509E-09,-2.85064E-08,7.54816E-08,2.66677E-08,-1.87681E-08,1.187E-07,7.38091E-08,-4.73067E-08,2.12527E-07,6.84038E-08,-4.3861E-08,2.37211E-07,3.64512E-08,-3.34172E-08,1.74931E-07,8.87972E-08,-7.25804E-09,2.77765E-07,1.62849E-08,-5.28857E-08,1.29363E-07,3.49581E-08,-4.73174E-08,1.76273E-07
Serbia,1.51458E-07,-1.42618E-07,4.03634E-07,7.31346E-08,-5.40107E-07,6.72311E-07,9.76786E-08,-5.16794E-07,7.31289E-07,2.26472E-07,-6.10932E-07,1.33102E-06,6.98091E-08,-3.03328E-07,5.85592E-07,4.61882E-08,-3.56299E-07,6.07026E-07,4.51226E-07,-3.64507E-07,9.94299E-07,5.87736E-07,-4.21675E-07,2.39531E-06,2.35088E-07,-1.59856E-06,1.3555E-06,8.65644E-07,-6.20577E-07,3.31866E-06,1.15746E-07,-2.07647E-07,6.71397E-07,4.1379E-07,-3.27904E-07,1.83145E-06,6.55947E-06,-2.04944E-06,1.66169E-05,4.73226E-06,-1.00008E-05,2.3551E-05,3.1441E-06,-1.32915E-05,2.34366E-05,5.79388E-06,-1.10333E-05,2.48815E-05,1.29384E-06,-7.74419E-06,1.45942E-05,7.75482E-07,-5.78555E-06,1.10733E-05,3.51196E-08,-1.58901E-08,8.80503E-08,3.30623E-08,-5.05648E-08,1.30144E-07,1.89458E-08,-5.64566E-08,9.55869E-08,4.31425E-08,-6.91442E-08,1.37708E-07,7.49639E-09,-3.01994E-08,6.82606E-08,2.47823E-08,-3.8374E-08,1.15373E-07,5.5848E-08,-2.40329E-08,1.37109E-07,5.17093E-08,-7.54889E-08,2.0455E-07,2.69413E-08,-5.06131E-08,1.6304E-07,6.88407E-08,-1.08307E-07,2.41742E-07,1.19305E-08,-4.67571E-08,1.12423E-07,2.67916E-08,-5.1397E-08,1.53081E-07
Saint Lucia,1.6972E-06,-5.71755E-07,6.30782E-06,7.87956E-07,-2.32759E-06,6.07596E-06,1.09038E-06,-1.85519E-06,6.02332E-06,2.27487E-06,-7.6996E-08,7.31445E-06,6.77401E-07,-1.53842E-06,4.66905E-06,5.61449E-07,-1.96168E-06,5.2255E-06,1.18754E-05,-4.646E-06,4.15836E-05,1.39654E-05,-4.94021E-06,4.87633E-05,6.67213E-06,-2.2482E-05,4.16861E-05,2.20981E-05,-2.67837E-06,5.73286E-05,2.52004E-06,-2.52933E-06,2.07718E-05,1.01959E-05,-6.564E-06,4.25477E-05,4.20598E-05,1.96996E-07,0.000125,3.13644E-05,-1.20394E-05,0.000113152,2.88215E-05,-2.46258E-06,0.000116922,3.89986E-05,-3.46512E-06,0.000111485,8.06037E-06,-1.81212E-05,6.63875E-05,2.80506E-05,-1.05998E-05,0.000105277,3.21009E-07,-1.51486E-07,1.25298E-06,2.96391E-07,-1.5384E-07,1.13191E-06,1.91905E-07,-2.95794E-07,1.01589E-06,3.90409E-07,3.84029E-08,1.32654E-06,7.14674E-08,-1.66684E-07,8.80867E-07,2.23663E-07,-9.23074E-08,1.17684E-06,2.89177E-06,-1.33195E-06,1.00757E-05,2.63205E-06,-1.28033E-06,9.10642E-06,1.38856E-06,-1.00574E-06,7.49885E-06,3.40395E-06,6.21708E-07,1.02416E-05,6.44144E-07,-1.38857E-06,6.09364E-06,1.3373E-06,-1.57724E-06,7.23527E-06
Sudan,3.69667E-09,-1.28318E-08,2.75115E-08,1.17465E-09,-1.50631E-08,2.65838E-08,2.95718E-09,-4.14825E-09,1.62075E-08,5.27715E-09,-2.09724E-08,4.01483E-08,1.09771E-09,-8.59631E-09,1.41101E-08,9.12575E-10,-7.88254E-09,1.83266E-08,9.44947E-09,-5.32755E-08,8.82045E-08,1.12853E-08,-5.76768E-08,1.02815E-07,8.39208E-09,-2.07751E-08,5.75609E-08,1.968E-08,-8.9481E-08,1.52894E-07,1.73997E-09,-7.47003E-09,2.70624E-08,6.62244E-09,-3.24836E-08,7.42512E-08,4.66694E-08,-1.42669E-07,4.17621E-07,3.3614E-08,-1.44778E-07,3.6757E-07,3.14744E-08,-3.343E-08,1.93121E-07,4.52635E-08,-1.80476E-07,4.54819E-07,6.5881E-09,-5.79641E-08,1.24409E-07,1.56294E-08,-6.87282E-08,1.55981E-07,4.08936E-10,-1.34023E-09,3.5478E-09,3.4779E-10,-1.47629E-09,3.59062E-09,2.95288E-10,-5.34768E-10,2.0467E-09,5.34973E-10,-2.32743E-09,4.68132E-09,6.83939E-11,-5.97232E-10,1.35686E-09,2.44494E-10,-8.22272E-10,2.673E-09,1.90948E-09,-7.57014E-09,1.86944E-08,1.63908E-09,-7.39202E-09,1.79181E-08,1.14066E-09,-8.10883E-10,6.96263E-09,2.57465E-09,-1.15329E-08,2.64432E-08,2.77927E-10,-2.17348E-09,4.98279E-09,6.22508E-10,-2.72161E-09,8.03872E-09
Svalbard and Jan Mayen Islands,0,0,0,0,0,0,4.40983E-09,3.19761E-09,6.76608E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57339E-08,3.05764E-08,7.01598E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96272E-07,1.33669E-07,3.01658E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,2.87874E-08,-1.46517E-07,1.78793E-07,1.16089E-08,-1.29294E-07,1.85772E-07,1.88849E-08,-1.32424E-07,1.60022E-07,4.06001E-08,-1.8002E-07,3.3824E-07,1.5869E-08,-6.75962E-08,7.92197E-08,9.11786E-09,-9.08922E-08,1.38618E-07,1.11084E-07,-2.19603E-07,5.28455E-07,1.36904E-07,-2.79837E-07,7.75281E-07,6.20891E-08,-4.81121E-07,4.67048E-07,2.03438E-07,-4.22626E-07,1.15007E-06,2.87689E-08,-6.17557E-08,1.32922E-07,9.95927E-08,-2.23445E-07,5.39286E-07,6.10583E-07,-2.41455E-06,3.70487E-06,5.89676E-07,-4.19692E-06,5.6474E-06,4.45922E-07,-3.12452E-06,4.70347E-06,7.47739E-07,-4.52866E-06,6.68527E-06,1.93762E-07,-1.23643E-06,1.72474E-06,1.8878E-07,-2.10844E-06,2.762E-06,5.60493E-09,-1.26157E-08,2.44878E-08,4.96498E-09,-1.69932E-08,2.91091E-08,3.12106E-09,-1.50992E-08,2.31687E-08,6.61926E-09,-1.93955E-08,3.65736E-08,1.3789E-09,-7.98272E-09,9.84037E-09,3.83861E-09,-1.25932E-08,2.54094E-08,2.5283E-09,-6.35534E-09,1.17635E-08,2.16296E-09,-9.07259E-09,1.54223E-08,1.20195E-09,-4.83002E-09,8.39483E-09,2.95979E-09,-1.15949E-08,1.91338E-08,6.58299E-10,-2.79621E-09,4.66394E-09,1.16078E-09,-5.91414E-09,9.56883E-09
South Georgia and the South Sandwich Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,1.13208E-07,-1.25415E-07,5.2948E-07,4.18593E-08,-1.59428E-07,5.6171E-07,7.46648E-08,-5.60654E-08,5.13477E-07,1.57003E-07,-1.84224E-07,6.05571E-07,3.3957E-08,-1.6365E-07,3.40805E-07,2.48511E-08,-1.76929E-07,3.84272E-07,2.79429E-07,-3.66302E-07,1.62874E-06,3.2853E-07,-4.62235E-07,1.69659E-06,1.74928E-07,-2.2485E-07,1.60724E-06,5.69924E-07,-7.1087E-07,2.01232E-06,5.5287E-08,-1.47427E-07,5.66879E-07,2.20093E-07,-4.44347E-07,1.31841E-06,2.94754E-06,-7.6606E-07,1.00713E-05,1.90929E-06,-1.76827E-06,9.58377E-06,8.70397E-07,-6.8079E-07,6.29003E-06,2.31273E-06,-1.79737E-06,9.71096E-06,3.62703E-07,-2.04973E-06,4.74814E-06,9.46601E-07,-2.03106E-06,6.77599E-06,5.59339E-09,-3.73315E-09,3.03705E-08,5.16726E-09,-4.56423E-09,2.79574E-08,3.47816E-09,-2.72434E-09,2.75204E-08,7.29544E-09,-6.08694E-09,2.9568E-08,9.60079E-10,-5.42702E-09,1.61631E-08,3.91913E-09,-4.5201E-09,2.57461E-08,6.50787E-08,-3.20017E-08,3.04466E-07,6.03697E-08,-5.21814E-08,2.80656E-07,3.23061E-08,-1.70859E-08,2.4036E-07,7.93532E-08,-5.96232E-08,3.01907E-07,1.25062E-08,-4.93477E-08,1.4479E-07,2.91331E-08,-7.02804E-08,2.06186E-07
Switzerland,1.45572E-07,-4.04647E-07,6.99307E-07,5.91666E-08,-5.1606E-07,5.22407E-07,1.06851E-07,-3.39309E-07,4.58664E-07,2.01025E-07,-3.69413E-07,9.70055E-07,7.06626E-08,-4.13856E-07,2.87799E-07,4.68086E-08,-2.86972E-07,4.9773E-07,3.67195E-07,-8.06129E-07,1.34455E-06,4.36173E-07,-1.74736E-06,1.59501E-06,2.12937E-07,-1.47624E-06,2.3595E-06,6.68042E-07,-2.3152E-06,2.32329E-06,9.59434E-08,-1.57614E-07,4.54076E-07,3.0485E-07,-1.00298E-06,1.27797E-06,9.31274E-06,-1.04426E-05,3.463E-05,6.8427E-06,-1.3944E-05,3.9592E-05,4.81137E-06,-1.65243E-05,1.40558E-05,8.58088E-06,-1.2663E-05,3.77179E-05,1.73602E-06,-1.12942E-05,1.12111E-05,3.80146E-06,-7.33838E-06,2.21231E-05,4.33955E-08,-3.20855E-08,1.23965E-07,3.7917E-08,-3.91292E-08,1.43053E-07,2.55124E-08,-6.64972E-08,8.36366E-08,5.0737E-08,-1.64029E-08,1.52495E-07,9.5067E-09,-3.29317E-08,5.65027E-08,2.92422E-08,-1.99576E-08,1.23033E-07,3.41904E-08,-2.50028E-08,8.71798E-08,3.01174E-08,-2.26333E-08,1.16666E-07,1.64953E-08,-2.61233E-08,5.44593E-08,4.0311E-08,-7.60817E-09,1.19653E-07,7.43343E-09,-3.08464E-08,4.22074E-08,1.70391E-08,-1.96932E-08,7.00718E-08
United Arab Emirates,5.85223E-09,-3.08258E-08,4.40624E-08,1.84615E-09,-2.7705E-08,3.73661E-08,5.51694E-09,-4.99666E-09,1.13743E-08,8.55613E-09,-4.70628E-08,6.28584E-08,5.66719E-10,-9.08515E-09,1.20977E-08,4.36851E-10,-9.62469E-09,1.31263E-08,2.32529E-08,-1.41213E-07,2.62836E-07,3.11566E-08,-1.46507E-07,3.15341E-07,2.49967E-08,-6.62131E-08,6.85688E-08,5.36211E-08,-2.4597E-07,4.90074E-07,8.22432E-10,-5.63258E-09,1.7743E-08,3.2405E-09,-2.57391E-08,5.67849E-08,5.78711E-08,-3.97934E-07,6.01452E-07,4.33238E-08,-3.21897E-07,5.53095E-07,4.53756E-08,-5.90765E-08,1.16453E-07,6.20369E-08,-4.436E-07,5.79656E-07,1.96003E-09,-6.48372E-08,8.55791E-08,7.41364E-09,-1.05181E-07,1.5785E-07,2.55998E-10,-1.09496E-09,2.12203E-09,2.30853E-10,-1.06492E-09,1.83815E-09,2.07726E-10,-2.8831E-10,4.91973E-10,3.39418E-10,-1.31709E-09,2.06387E-09,5.98081E-12,-1.23784E-10,1.70876E-10,2.83002E-11,-2.4473E-10,3.51881E-10,9.91573E-09,-3.95272E-08,7.13649E-08,8.89802E-09,-3.43849E-08,6.76468E-08,5.70042E-09,-1.00484E-08,1.30846E-08,1.27762E-08,-3.85989E-08,8.43677E-08,5.12413E-10,-5.51393E-09,1.12319E-08,1.15699E-09,-1.20263E-08,1.55909E-08
Trinidad and Tobago,6.92769E-07,-1.89318E-07,2.33198E-06,2.96739E-07,-8.75828E-07,2.30844E-06,3.95548E-07,-1.00469E-06,2.15492E-06,8.71197E-07,-7.76052E-09,2.73861E-06,2.828E-07,-6.1867E-07,1.79335E-06,3.6186E-07,-5.93555E-07,2.23356E-06,4.87643E-06,-5.99185E-07,1.41404E-05,5.08472E-06,-1.1E-06,1.4915E-05,2.1709E-06,-7.67761E-06,1.29999E-05,7.86461E-06,2.31029E-06,1.76711E-05,8.31174E-07,-7.22118E-07,6.58013E-06,4.08114E-06,-1.89714E-06,1.27522E-05,3.52433E-05,3.62555E-06,9.90077E-05,2.66096E-05,-8.78604E-06,9.18105E-05,2.49746E-05,3.17998E-06,8.91577E-05,3.27345E-05,-2.91293E-06,8.35841E-05,6.62293E-06,-1.41085E-05,6.05237E-05,2.55194E-05,-7.87059E-06,8.38414E-05,5.25769E-08,-2.61543E-08,1.96596E-07,4.83123E-08,-2.42522E-08,1.82618E-07,3.16636E-08,-5.13907E-08,1.63458E-07,6.32538E-08,8.30743E-09,2.07496E-07,1.14505E-08,-2.6169E-08,1.40507E-07,3.68832E-08,-1.42172E-08,1.82874E-07,3.94211E-07,-1.94008E-07,1.37551E-06,3.59239E-07,-1.68525E-07,1.27385E-06,1.89818E-07,-1.47612E-07,1.03138E-06,4.63823E-07,8.38872E-08,1.41442E-06,8.53888E-08,-1.92187E-07,8.56629E-07,1.87738E-07,-2.04039E-07,1.00333E-06
Thailand,2.33264E-07,-1.52901E-07,7.62005E-07,1.10695E-07,-4.18491E-07,8.08915E-07,1.44035E-07,-3.98051E-07,7.48423E-07,3.01308E-07,-3.18649E-07,1.20455E-06,9.92891E-08,-3.25078E-07,4.78836E-07,1.29404E-07,-3.1324E-07,7.50795E-07,5.7483E-07,-2.90911E-07,1.55138E-06,6.04394E-07,-4.00512E-07,1.95462E-06,2.56558E-07,-1.53247E-06,1.61778E-06,9.00815E-07,-2.40146E-07,2.77463E-06,9.96145E-08,-1.67238E-07,5.51747E-07,4.82349E-07,-3.96027E-07,1.74272E-06,3.60868E-06,2.52813E-07,8.79889E-06,2.85137E-06,-1.47681E-06,9.32549E-06,2.59467E-06,-3.04956E-07,8.10087E-06,3.42521E-06,-1.24033E-06,1.00079E-05,6.8702E-07,-2.17828E-06,4.22204E-06,2.64937E-06,-9.40319E-07,8.18456E-06,4.01914E-08,-4.34684E-08,1.14642E-07,3.76726E-08,-4.35586E-08,1.51839E-07,2.31654E-08,-5.85896E-08,1.23267E-07,4.80523E-08,-4.7365E-08,2.10983E-07,8.90822E-09,-3.79315E-08,6.24503E-08,2.81711E-08,-2.96342E-08,1.53818E-07,1.099E-07,-1.18183E-07,3.07466E-07,1.02939E-07,-1.47386E-07,4.45983E-07,5.45186E-08,-8.47815E-08,2.85098E-07,1.31148E-07,-1.81394E-07,5.76395E-07,2.41513E-08,-1.05669E-07,1.69222E-07,5.16323E-08,-1.04485E-07,2.79562E-07
Tajikistan,8.20087E-08,-2.37882E-07,3.47851E-07,2.23252E-08,-2.34057E-07,3.59434E-07,6.31938E-08,-2.57892E-08,1.95867E-07,1.10792E-07,-3.13305E-07,4.72622E-07,2.12297E-08,-1.47459E-07,2.55483E-07,1.44723E-08,-1.74229E-07,2.5566E-07,1.6662E-07,-7.02546E-07,8.9741E-07,1.91474E-07,-7.1512E-07,9.32911E-07,1.35788E-07,-1.04901E-07,5.17472E-07,3.42172E-07,-1.12783E-06,1.43535E-06,2.67371E-08,-1.98134E-07,3.04428E-07,1.11934E-07,-5.22891E-07,7.87003E-07,2.41996E-06,-4.62694E-06,8.77213E-06,1.76115E-06,-5.23779E-06,9.05451E-06,8.16936E-07,-9.22995E-07,3.17516E-06,2.22738E-06,-5.77677E-06,1.03545E-05,3.28997E-07,-2.74559E-06,4.61248E-06,1.06066E-06,-4.01728E-06,6.50671E-06,3.89877E-09,-8.97528E-09,1.84285E-08,3.16601E-09,-1.29782E-08,1.62897E-08,2.57131E-09,-1.53442E-09,9.06493E-09,4.63128E-09,-1.63845E-08,1.98974E-08,4.87724E-10,-5.20576E-09,7.4158E-09,2.21121E-09,-9.22956E-09,1.44841E-08,3.60169E-08,-5.42147E-08,1.33356E-07,3.03722E-08,-5.16291E-08,1.29971E-07,1.75476E-08,-7.45985E-09,6.36314E-08,4.08611E-08,-7.36831E-08,1.69439E-07,5.6879E-09,-2.84969E-08,5.99711E-08,1.31866E-08,-5.1058E-08,9.02914E-08
Turks and Caicos Islands,1.65378E-07,-4.25533E-07,8.2884E-07,8.77309E-08,-5.80325E-07,6.70001E-07,1.14662E-07,-4.16988E-07,6.51588E-07,2.30639E-07,-6.52992E-07,1.39993E-06,8.25904E-08,-3.20888E-07,4.0579E-07,4.76831E-08,-4.38539E-07,6.60677E-07,1.35727E-06,-7.27079E-06,1.32179E-05,1.79935E-06,-8.74911E-06,1.25882E-05,1.20621E-06,-5.67222E-06,6.54639E-06,2.94372E-06,-9.86807E-06,1.85412E-05,4.11701E-07,-1.53899E-06,2.60721E-06,1.2689E-06,-6.54957E-06,9.83227E-06,4.62128E-06,-4.3258E-05,5.49123E-05,3.33676E-06,-4.02032E-05,4.29506E-05,3.39452E-06,-1.47701E-05,2.33477E-05,4.66905E-06,-4.29542E-05,5.13944E-05,1.46328E-06,-1.1661E-05,1.33103E-05,1.84105E-06,-2.41546E-05,2.71158E-05,1.76725E-07,-2.14963E-07,4.63949E-07,1.61561E-07,-2.1E-07,4.54847E-07,1.01948E-07,-2.40987E-07,3.75198E-07,2.10874E-07,-6.56031E-08,7.22844E-07,3.89234E-08,-1.24291E-07,2.16309E-07,1.21947E-07,-9.91036E-08,5.74887E-07,1.2214E-06,-2.03508E-06,4.73373E-06,1.11091E-06,-2.01291E-06,4.73629E-06,6.27352E-07,-9.20171E-07,2.72809E-06,1.48176E-06,-1.70993E-06,6.40162E-06,2.9867E-07,-1.21407E-06,1.50335E-06,5.62131E-07,-1.65283E-06,3.42162E-06
Tonga,7.08979E-07,-1.99298E-07,5.7357E-06,2.62569E-07,-7.06576E-07,5.08024E-06,4.37408E-07,-5.40438E-07,5.65557E-06,8.40215E-07,-2.15897E-07,6.20614E-06,2.32448E-07,-7.51624E-07,2.95974E-06,3.66861E-07,-7.97251E-07,4.03031E-06,9.61603E-06,-4.10478E-06,8.20458E-05,9.97749E-06,-5.4287E-06,7.83408E-05,4.72056E-06,-1.07287E-05,0.00010432,1.61598E-05,-7.07424E-06,0.000103856,1.48552E-06,-3.15452E-06,2.31062E-05,7.95963E-06,-8.7499E-06,6.84269E-05,0.000255555,2.9353E-05,0.001563165,0.000200072,-5.15646E-05,0.001346064,0.000188716,2.1275E-05,0.001523706,0.000241381,-1.01417E-05,0.001409832,4.91959E-05,-0.000128628,0.000500021,0.000194224,-3.88742E-05,0.001087296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77608E-06,-2.44339E-06,3.47812E-05,5.15129E-06,-2.22288E-06,3.0534E-05,2.8817E-06,-1.65026E-06,2.84274E-05,6.55141E-06,1.19024E-06,3.25537E-05,1.14723E-06,-3.7203E-06,1.5011E-05,2.61582E-06,-4.10047E-06,1.88694E-05
Tunisia,3.27146E-08,-7.16711E-08,1.51113E-07,1.30731E-08,-8.48463E-08,1.58776E-07,2.4033E-08,-4.48985E-08,1.02586E-07,4.53708E-08,-1.2884E-07,2.16013E-07,1.02781E-08,-4.26363E-08,8.96963E-08,7.5726E-09,-4.18377E-08,1.00055E-07,1.13972E-07,-2.59056E-07,4.98398E-07,1.36971E-07,-4.10298E-07,6.2816E-07,8.32697E-08,-2.45642E-07,4.92466E-07,2.22599E-07,-5.79986E-07,8.72683E-07,2.28881E-08,-7.44362E-08,1.89622E-07,8.63922E-08,-2.4416E-07,4.28133E-07,1.23139E-06,-9.18479E-07,3.63079E-06,8.36948E-07,-9.26257E-07,3.59521E-06,5.53485E-07,-6.61124E-07,2.0829E-06,1.03898E-06,-6.72715E-07,4.0582E-06,1.70773E-07,-7.17515E-07,1.8686E-06,4.38205E-07,-7.09051E-07,2.27649E-06,2.33043E-09,-4.47344E-09,1.05841E-08,2.14187E-09,-4.86974E-09,1.05244E-08,1.54434E-09,-2.58319E-09,6.67179E-09,2.8213E-09,-6.83075E-09,1.29939E-08,3.6945E-10,-1.58259E-09,4.56871E-09,1.37301E-09,-1.86141E-09,8.05993E-09,2.76548E-08,-4.48127E-08,1.17709E-07,2.56437E-08,-4.20407E-08,1.19698E-07,1.43663E-08,-7.33627E-09,6.95995E-08,3.34523E-08,-5.50829E-08,1.44085E-07,4.87347E-09,-1.65423E-08,4.78952E-08,1.12069E-08,-2.08264E-08,6.42426E-08
TUVALU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83688E-06,1.0728E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33159E-05,1.90749E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38947E-07,1.10241E-07,0.00041208,0,0,0,0,0,0,0,0,0
Taiwan,3.20231E-07,-2.43987E-08,8.42779E-07,1.32393E-07,-3.71461E-07,9.08781E-07,1.79574E-07,-2.95247E-07,7.95567E-07,4.01846E-07,9.49979E-08,9.33273E-07,1.32811E-07,-2.36847E-07,6.41425E-07,1.94712E-07,-1.96844E-07,8.48959E-07,1.54758E-06,-1.2751E-08,3.45503E-06,1.51446E-06,-2.51137E-07,3.6829E-06,6.55097E-07,-1.63815E-06,3.28121E-06,2.38748E-06,1.02281E-06,4.23397E-06,2.44099E-07,-2.0747E-07,1.48323E-06,1.27415E-06,-5.08544E-07,3.33694E-06,1.61913E-05,2.19707E-06,3.86403E-05,1.23948E-05,-4.72575E-06,3.83908E-05,1.22054E-05,2.0564E-06,3.38515E-05,1.55414E-05,-1.24117E-06,3.52622E-05,3.29003E-06,-5.45566E-06,2.33444E-05,1.26926E-05,-2.20275E-06,3.49667E-05,1.50924E-07,-7.76717E-08,3.88639E-07,1.43846E-07,-6.90464E-08,3.92349E-07,9.00373E-08,-1.21915E-07,3.32709E-07,1.82248E-07,3.79307E-08,3.97136E-07,3.35401E-08,-7.37058E-08,2.7131E-07,1.09786E-07,-3.1994E-08,3.84376E-07,3.34559E-07,-1.77105E-07,7.92254E-07,3.18961E-07,-1.45591E-07,8.29557E-07,1.63599E-07,-1.35471E-07,6.72428E-07,4.04467E-07,8.13282E-08,8.42184E-07,7.36817E-08,-1.61948E-07,5.61356E-07,1.63159E-07,-1.54595E-07,6.64849E-07
